# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      74.397      121.900     9195.852     9512.500
      75.422      122.900     9224.184     9512.500
      76.454      125.100     9234.000     9512.500
      77.479      194.100     9238.770     9665.090
      78.504      234.100     9255.461     9817.680
      79.529      368.700     9267.383     9970.270
      80.554      399.900     9300.762     9970.270
      81.580      398.900     9310.297     9970.270
      82.605      401.700     9348.445     9970.270
      83.631      398.800     9371.301     9970.270
      84.656      400.700     9310.297     9817.680
      85.682      399.900     9322.496     9817.680
      86.707      398.900     9386.594     9817.680
      87.732      399.900     9386.594     9817.680
      88.757      400.800     9386.594     9817.680
      89.783      398.800     9386.594     9817.680
      90.808      400.800     9386.594     9817.680
      91.834      400.700     9386.594     9817.680
      92.860      398.900     9425.109     9817.680
      93.885      401.800     9310.297     9665.090
      94.910      397.800     9082.820     9359.910
      95.936      399.900     9005.113     9207.320
      96.961      401.800     9005.113     9207.320
      97.987      398.900     9005.113     9207.320
      99.012      400.800     9005.113     9207.320
     100.038      399.800     9005.113     9207.320
     101.063      399.800     9005.113     9207.320
     102.088      400.800     9014.164     9359.910
     103.114      384.300     9157.488     9359.910
     104.139      318.900     9004.898     9207.320
     105.164      319.800     8852.309     9054.730
     106.190      323.800     8699.934     8902.141
     107.215      319.900     8699.934     8902.141
     108.241      321.900     8699.934     8902.141
     109.266      317.900     8699.934     8902.141
     110.779      321.100     8699.934     8902.141
     111.805      293.600     8782.543     9054.730
     112.830      222.400     8852.320     9054.730
     113.855       79.000     8890.188     9359.910
     114.881      179.500     9157.246     9359.910
     115.906       22.400     9157.246     9359.910
     117.426       21.700     9157.246     9359.910
     118.451       22.400     9157.246     9359.910
     119.476       22.400     9157.246     9359.910
     120.501       22.400     9157.246     9359.910
     121.526       20.500     9157.246     9359.910
     134.824       21.800     9157.703     9359.910
     135.849       18.500     9157.703     9359.910
     136.874       22.400     9157.703     9359.910
     137.899       20.500     9157.703     9359.910
     138.924       24.400     9157.703     9359.910
     139.949       27.300     9157.703     9359.910
     142.689       21.900     9157.703     9359.910
     143.714       22.400     9157.703     9359.910
     144.739       65.400     9162.473     9512.500
     145.764      125.800     9167.242     9512.500
     147.745      121.200     9195.852     9512.500
     148.770      124.800     9195.852     9512.500
     149.795      124.900     9195.852     9512.500
     150.821      122.900     9195.852     9512.500
     151.846      119.000     9234.000     9512.500
     152.871      120.000     9234.000     9512.500
     156.866      122.100     9234.000     9512.500
     157.891      120.900     9234.000     9512.500
     158.917      119.900     9234.000     9512.500
     161.598       86.200     9157.703     9359.910
     162.623      120.000     9157.703     9359.910
     163.648      120.900     9157.703     9359.910
     164.674      124.800     9157.703     9359.910
     166.312      119.600     9157.703     9359.910
     167.337      118.000     9157.703     9359.910
     168.363      122.900     9157.703     9359.910
     169.388      162.900     9009.883     9359.910
     175.559      140.800     9043.262     9359.910
     176.584      222.400     9081.410     9359.910
     177.609      244.800     9083.797     9512.500
     178.635      310.100     9090.949     9512.500
     179.660      327.700     9100.484     9512.500
     180.686      321.800     9100.484     9512.500
     182.288      347.600     9157.902     9817.680
     183.314      367.600     9281.570     9817.680
     184.339      320.800     9313.781     9817.680
     185.365      318.800     9272.031     9665.090
     186.390      318.900     9272.031     9665.090
     187.416      313.000     9272.031     9665.090
     188.441      314.100     9272.031     9665.090
     189.466      317.000     9310.180     9665.090
     190.492      317.000     9310.180     9665.090
     191.517      320.900     9310.297     9665.090
     192.542      322.800     9310.297     9665.090
     193.567      318.900     9379.492     9665.090
     194.593      322.800     9081.410     9359.910
     195.618      324.800     9081.410     9359.910
     197.182      317.100     9081.410     9359.910
     198.207      318.000     9005.113     9207.320
     199.233      324.800     9005.113     9207.320
     200.258      308.100     9005.113     9207.320
     201.283      328.700     9005.113     9207.320
     202.309      298.500     9005.113     9207.320
     203.334      261.300     8926.707     9207.320
     204.359      262.400     9005.082     9207.320
     205.384      249.700     9009.832     9359.910
     206.410      318.900     9014.621     9359.910
     207.436      321.600     9024.156     9359.910
     208.461      318.000     8890.641     9207.320
     209.486      321.800     8890.641     9207.320
     210.511      316.000     8890.672     9207.320
     211.537      274.000     8943.910     9359.910
     213.841      243.000     9081.332     9359.910
     214.867      220.400     9081.410     9359.910
     215.892      172.600     9089.871     9512.500
     216.917      195.100     9233.793     9512.500
     219.064      123.400     9233.793     9512.500
     220.090      119.000     9254.012     9512.500
     221.115      120.900     9157.496     9359.910
     222.140      123.900     9157.703     9359.910
     226.411      123.600     9157.703     9359.910
     227.437      120.900     9157.703     9359.910
     229.685      120.100     9005.113     9207.320
     230.710      121.900     9005.113     9207.320
     231.735      121.900     9005.113     9207.320
     232.760      122.900     9005.113     9207.320
     233.786      122.900     9005.113     9207.320
     236.082      121.500     9083.207     9359.910
     237.108       62.400     9157.457     9359.910
     238.133       21.500     9157.457     9359.910
     239.158       31.200     9157.457     9359.910
     240.183       22.400     9157.457     9359.910
     242.321       20.600     9157.457     9359.910
     243.346       24.400     9157.457     9359.910
     244.372       22.400     9157.457     9359.910
     245.397       27.300     9157.457     9359.910
     246.422       24.400     9157.457     9359.910
     248.435       88.400     9166.996     9512.500
     249.460      124.800     9176.531     9512.500
     250.485      127.800     9195.605     9512.500
     251.510      126.800     9195.605     9512.500
     252.536      121.900     9195.605     9512.500
     254.648      125.400     9233.551     9512.500
     255.674      124.800     9233.754     9512.500
     256.699      128.800     9233.754     9512.500
     257.724      122.900     9233.754     9512.500
     258.750      125.800     9233.754     9512.500
     263.911      130.600     9160.320     9512.500
     267.002      208.400     9195.488     9512.500
     268.027      223.400     9195.734     9512.500
     269.052      221.400     9195.852     9512.500
     270.078      222.400     9195.852     9512.500
     271.783      219.900     9234.000     9512.500
     272.808      228.200     9081.410     9359.910
     273.834      227.300     9081.410     9359.910
     274.859      223.400     9081.410     9359.910
     275.884      225.300     9081.410     9359.910
     277.880      227.000     9081.410     9359.910
     278.906      227.200     9092.680     9359.910
     279.931      169.700     9016.215     9359.910
     280.957      238.000     9162.258     9512.500
     283.994      202.100     9189.859     9512.500
     285.020      135.600     9195.637     9512.500
     286.045      126.800     9195.852     9512.500
     287.070      127.800     9195.852     9512.500
     290.083      127.800     9234.000     9512.500
     291.108      114.100     9234.000     9512.500
     292.134      165.800     9238.770     9665.090
     293.715      218.900     9253.074     9665.090
     294.740      211.600     9253.074     9665.090
     295.766      219.400     9283.125     9665.090
     296.791      175.600     9195.852     9512.500
     298.621      122.900     9195.852     9512.500
     299.647      121.900     9234.000     9512.500
     300.672      120.900     9234.000     9512.500
     301.697      118.000     9234.000     9512.500
     303.302      120.200     9234.000     9512.500
     304.328      117.100     9234.000     9512.500
     305.353      124.900     9234.000     9512.500
     306.378      112.200     9234.000     9512.500
     307.403      118.000     9160.090     9512.500
     308.428       99.500     9167.242     9512.500
     309.453      101.500     9176.777     9512.500
     310.478      101.500     9195.738     9512.500
     311.503      101.500     9195.852     9512.500
     312.528      101.500     9195.852     9512.500
     313.553      103.400     9195.852     9512.500
     314.578      105.400     9234.000     9512.500
     315.603      116.100     9234.000     9512.500
     316.629      124.800     9234.000     9512.500
     317.654      142.400     9234.000     9512.500
     318.679      141.400     9234.000     9512.500
     319.704      141.400     9234.000     9512.500
     320.729      138.500     9234.000     9512.500
     321.755      138.500     9239.531     9512.500
     322.780      100.500     9157.703     9359.910
     323.805       41.900     9157.703     9359.910
     324.830       33.200     9157.703     9359.910
     325.856       79.000     9157.703     9359.910
     326.881      132.700     9157.703     9359.910
     327.906      134.600     9157.703     9359.910
     328.931      144.400     9157.703     9359.910
     329.956      137.600     9005.113     9207.320
     330.981      138.500     9005.113     9207.320
     332.006      133.600     9005.113     9207.320
     333.032      136.600     9005.113     9207.320
     334.056      136.600     9005.113     9207.320
     335.082      141.400     9005.113     9207.320
     336.107      141.400     9022.043     9359.910
     337.132      114.200     9157.645     9359.910
     338.158       47.800     9157.645     9359.910
     339.839       42.200     9157.645     9359.910
     340.864       33.200     9157.645     9359.910
     341.889       43.900     9157.703     9359.910
     342.914       25.400     9157.703     9359.910
     343.940       34.100     9157.703     9359.910
     344.965       23.400     9157.703     9359.910
     345.990       16.600     9157.703     9359.910
     347.015       24.400     9157.703     9359.910
     348.040       20.500     9157.703     9359.910
     349.960       25.500     9157.703     9359.910
     350.985       23.400     9157.703     9359.910
     352.010       25.400     9157.703     9359.910
     353.035       23.400     9157.703     9359.910
     354.633       20.600     9157.703     9359.910
     355.659       21.500     9157.703     9359.910
     356.684       24.400     9157.703     9359.910
     357.709       21.500     9157.703     9359.910
     359.507       42.300     9162.418     9512.500
     360.532      101.500     9176.535     9512.500
     361.557      100.500     9176.535     9512.500
     362.582      100.500     9195.852     9512.500
     363.938      102.500     9195.852     9512.500
     364.963      102.400     9195.852     9512.500
     365.988      104.400     9233.926     9512.500
     367.014      106.300     9234.000     9512.500
     368.039      105.400     9234.000     9512.500
     369.064      110.200     9234.000     9512.500
     370.089      121.900     9234.000     9512.500
     371.114      137.500     9234.000     9512.500
     372.139      143.300     9234.000     9512.500
     373.165      140.400     9234.000     9512.500
     374.190      119.000     9157.703     9359.910
     375.216       41.900     9157.703     9359.910
     376.243       32.100     9157.703     9359.910
     377.272       30.200     9157.703     9359.910
     378.299       29.200     9157.703     9359.910
     379.326       28.200     9157.703     9359.910
     380.353       28.200     9157.703     9359.910
     381.380       27.300     9157.703     9359.910
     382.407       28.200     9157.703     9359.910
     383.434       30.200     9157.703     9359.910
     384.461       31.200     9157.703     9359.910
     385.488       29.200     9157.703     9359.910
     386.515       30.200     9157.703     9359.910
     387.540       29.300     9157.703     9359.910
     388.566       31.200     9157.703     9359.910
     389.593       29.200     9157.703     9359.910
     390.619       31.200     9157.703     9359.910
     391.646       30.200     9157.703     9359.910
     392.673       26.300     9157.703     9359.910
     393.762       26.600     9157.703     9359.910
     394.788       30.200     9157.703     9359.910
     395.814       29.200     9157.703     9359.910
     396.841       26.300     9157.703     9359.910
     397.866       29.200     9157.703     9359.910
     398.893       29.200     9157.703     9359.910
     399.919       27.300     9157.703     9359.910
     400.945       28.200     9157.703     9359.910
     401.971       29.200     9157.703     9359.910
     402.998       29.200     9157.703     9359.910
     404.449       35.800     9157.703     9359.910
     405.476       34.100     9157.703     9359.910
     406.503       33.100     9157.703     9359.910
     407.530       37.000     9157.703     9359.910
     408.557       34.100     9157.703     9359.910
     409.584       31.100     9157.703     9359.910
     410.612       31.200     9157.703     9359.910
     411.637       30.300     9157.703     9359.910
     412.661       28.300     9157.703     9359.910
     413.686       28.300     9157.703     9359.910
     414.710       28.300     9157.703     9359.910
     415.735       27.300     9157.703     9359.910
     416.759       29.300     9157.703     9359.910
     417.784       27.300     9157.703     9359.910
     418.837       28.500     9157.703     9359.910
     419.862       27.300     9157.703     9359.910
     420.886       28.300     9157.703     9359.910
     421.911       28.300     9157.703     9359.910
     422.935       27.300     9157.703     9359.910
     423.960       26.400     9157.703     9359.910
     424.985       28.300     9157.703     9359.910
     426.009       29.300     9157.703     9359.910
     427.033       38.100     9157.703     9359.910
     428.058       39.000     9157.703     9359.910
     429.420       38.200     9157.703     9359.910
     430.444       29.300     9157.703     9359.910
     431.469       32.200     9157.703     9359.910
     432.493       29.300     9157.703     9359.910
     433.518       32.200     9157.703     9359.910
     434.542       28.300     9157.703     9359.910
     435.567       27.300     9157.703     9359.910
     436.591       29.300     9157.703     9359.910
     437.616       28.300     9157.703     9359.910
     438.641       26.400     9157.703     9359.910
     439.665       27.300     9157.703     9359.910
     440.689       26.400     9157.703     9359.910
     441.714       25.400     9157.703     9359.910
     442.738       28.300     9157.703     9359.910
     443.803       28.200     9157.703     9359.910
     444.828       25.400     9157.703     9359.910
     445.852       27.300     9157.703     9359.910
     446.877       26.400     9157.703     9359.910
     447.901       55.600     9157.703     9359.910
     448.926      215.800     9157.703     9359.910
     449.950      217.700     9157.703     9359.910
     450.974      217.700     9157.703     9359.910
     451.999      219.700     9157.703     9359.910
     453.023      221.600     8852.523     9054.730
     454.047      241.100     8852.523     9054.730
     455.072      321.200     8852.523     9054.730
     456.096      322.100     8852.523     9054.730
     457.121      328.100     8852.523     9054.730
     458.145      321.200     8852.523     9054.730
     459.169      332.000     8699.934     8902.141
     460.193      334.800     8815.906     9207.320
     461.218      245.100     9005.055     9207.320
     462.242      155.200     9005.055     9207.320
     463.266      188.400     9005.055     9207.320
     464.291      216.700     9005.078     9207.320
     465.414      212.800     9005.078     9207.320
     466.438      211.800     9099.441     9359.910
     467.462      145.500     9157.668     9359.910
     468.487      112.300     9005.078     9207.320
     469.511      113.200     9005.078     9207.320
     470.535      111.300     9005.078     9207.320
     473.110      118.100     9005.078     9207.320
     474.135      103.500     9039.793     9359.910
     475.159       95.700     9157.512     9359.910
     476.183       16.600     9157.703     9359.910
     478.316       21.100     9157.703     9359.910
     479.341       17.600     9157.703     9359.910
     480.365       21.500     9157.703     9359.910
     481.389       15.600     9157.703     9359.910
     483.348       21.400     9157.703     9359.910
     484.372       20.500     9157.703     9359.910
     485.397       24.400     9157.703     9359.910
     486.421       20.500     9157.703     9359.910
     491.169       21.900     9157.703     9359.910
     492.193       22.400     9157.703     9359.910
     493.218       20.500     9157.703     9359.910
     496.108       22.500     9157.703     9359.910
     497.133       20.500     9157.703     9359.910
     498.157       21.500     9157.703     9359.910
     499.181       67.400     9162.473     9512.500
     500.581      115.000     9176.777     9512.500
     501.606      125.900     9176.777     9512.500
     502.630      123.000     9195.828     9512.500
     503.655      120.100     9195.852     9512.500
     504.679      120.100     9195.852     9512.500
     505.704      126.900     9225.680     9512.500
     509.994      123.100     9234.000     9512.500
     511.018      123.000     9234.000     9512.500
     514.742      113.100     9157.703     9359.910
     515.766       23.400     9157.703     9359.910
     516.790       24.400     9157.703     9359.910
     519.231       25.000     9157.703     9359.910
     520.256       25.400     9157.703     9359.910
     521.280       28.300     9157.703     9359.910
     523.704       26.000     9157.703     9359.910
     524.729       24.400     9157.703     9359.910
     525.753       24.400     9157.703     9359.910
     526.777       23.400     9157.703     9359.910
     529.785       24.600     9157.703     9359.910
     530.809       15.600     9157.703     9359.910
     531.834       28.300     9157.703     9359.910
     534.517      104.000     9176.777     9512.500
     535.541      124.000     9176.777     9512.500
     536.566      128.800     9195.852     9512.500
     539.440      122.100     9229.688     9512.500
     540.464      169.800     9238.770     9665.090
     541.489      224.500     9243.539     9665.090
     542.513      221.600     9253.074     9665.090
     544.305      229.500     9272.148     9665.090
     545.329      220.600     9272.148     9665.090
     546.353      292.800     9281.688     9817.680
     547.378      299.700     9313.574     9817.680
     548.402      273.300     9253.074     9665.090
     549.427      200.100     9272.070     9665.090
     550.451      200.100     9272.070     9665.090
     551.475      200.100     9272.148     9665.090
     552.500      200.100     9286.145     9665.090
     553.606      201.500     9310.297     9665.090
     554.631      201.100     9310.297     9665.090
     555.655      203.000     9346.520     9665.090
     556.679      144.500     9234.000     9512.500
     557.704      121.000     9234.000     9512.500
     558.728      133.700     9234.000     9512.500
     559.753      135.700     9234.000     9512.500
     560.777      142.500     9289.898     9512.500
     561.801       65.400     9157.703     9359.910
     562.826       27.300     9157.703     9359.910
     563.850       29.300     9157.703     9359.910
     564.875       32.200     9157.703     9359.910
     565.899       29.300     9157.703     9359.910
     566.924       30.300     9157.703     9359.910
     567.948       27.300     9157.703     9359.910
     568.973       30.300     9157.703     9359.910
     569.997       25.400     9157.703     9359.910
     571.022       25.400     9157.703     9359.910
     572.046       24.400     9157.703     9359.910
     573.070       27.300     9157.703     9359.910
     574.095       27.300     9157.703     9359.910
     575.119       26.400     9157.703     9359.910
     576.144       25.400     9157.703     9359.910
     577.168       26.400     9157.703     9359.910
     578.192       22.500     9157.703     9359.910
     579.217       25.400     9157.703     9359.910
     580.241       25.400     9157.703     9359.910
     581.266       25.400     9157.703     9359.910
     582.290       27.300     9157.703     9359.910
     583.314       24.400     9157.703     9359.910
     584.339       26.400     9157.703     9359.910
     585.363       27.300     9157.703     9359.910
     586.387       27.300     9157.703     9359.910
     587.412       22.500     9157.703     9359.910
     588.436       21.500     9157.703     9359.910
     589.460       21.500     9157.703     9359.910
     590.485       21.500     9157.703     9359.910
     591.509       21.500     9157.703     9359.910
     592.533       25.400     9157.703     9359.910
     593.558       25.400     9157.703     9359.910
     594.582       27.300     9157.703     9359.910
     595.606       26.400     9157.703     9359.910
     596.630       27.300     9157.703     9359.910
     597.654       26.400     9157.703     9359.910
     598.679       25.400     9157.703     9359.910
     599.703       24.400     9157.703     9359.910
     600.728       25.400     9157.703     9359.910
     601.752       25.400     9157.703     9359.910
     602.777       23.400     9157.703     9359.910
     603.801       25.400     9157.703     9359.910
     604.825       25.400     9157.703     9359.910
     605.850       25.400     9157.703     9359.910
     606.875       25.400     9157.703     9359.910
     607.899       26.400     9157.703     9359.910
     608.923       22.500     9157.703     9359.910
     609.948       23.400     9157.703     9359.910
     610.976       22.400     9157.703     9359.910
     612.000       24.400     9157.703     9359.910
     613.025       23.400     9157.703     9359.910
     614.049       20.500     9157.703     9359.910
     615.074       23.400     9157.703     9359.910
     616.098       23.400     9157.703     9359.910
     617.122       24.400     9157.703     9359.910
     618.147       26.400     9157.703     9359.910
     619.171       26.400     9157.703     9359.910
     620.195       25.400     9157.703     9359.910
     621.220       22.500     9157.703     9359.910
     622.244       23.400     9157.703     9359.910
     623.796       21.900     9157.703     9359.910
     624.820       27.300     9157.703     9359.910
     625.844       26.400     9157.703     9359.910
     626.868       25.400     9157.703     9359.910
     627.893       28.300     9157.703     9359.910
     628.917       25.400     9157.703     9359.910
     629.941       24.400     9157.703     9359.910
     630.965       25.400     9157.703     9359.910
     631.990       25.400     9157.703     9359.910
     633.014       20.500     9157.703     9359.910
     634.039       22.500     9157.703     9359.910
     635.063       23.400     9157.703     9359.910
     636.087       26.400     9157.703     9359.910
     637.112       25.400     9157.703     9359.910
     638.199       27.600     9157.703     9359.910
     639.223       25.400     9157.703     9359.910
     640.248       25.400     9157.703     9359.910
     641.272       27.300     9157.703     9359.910
     642.296       25.400     9157.703     9359.910
     643.944       22.500     9157.703     9359.910
     644.968       26.400     9157.703     9359.910
     645.992       26.400     9157.703     9359.910
     647.017       26.400     9157.703     9359.910
     648.041       25.400     9157.703     9359.910
     649.607       23.600     9157.703     9359.910
     650.632       23.400     9157.703     9359.910
     651.656       24.400     9157.703     9359.910
     652.680       23.400     9157.703     9359.910
     653.704       20.500     9157.703     9359.910
     654.729       26.400     9157.703     9359.910
     655.753       26.400     9157.703     9359.910
     656.777       25.400     9157.703     9359.910
     657.801       25.400     9157.703     9359.910
     659.311       22.500     9157.703     9359.910
     660.335       25.400     9157.703     9359.910
     661.360       29.300     9157.703     9359.910
     662.384       28.300     9157.703     9359.910
     663.408       23.400     9157.703     9359.910
     664.433       25.400     9157.703     9359.910
     665.457       25.400     9157.703     9359.910
     666.481       22.500     9157.703     9359.910
     667.505       21.500     9157.703     9359.910
     668.529       21.500     9157.703     9359.910
     669.554       21.500     9157.703     9359.910
     670.578       21.500     9157.703     9359.910
     671.602       24.400     9157.703     9359.910
     672.627       45.900     9157.703     9359.910
     673.651      119.100     9157.703     9359.910
     674.675      123.000     9157.703     9359.910
     675.699      124.000     9157.703     9359.910
     676.723      125.900     9005.113     9207.320
     677.748      128.900     9005.113     9207.320
     678.772      129.900     9005.113     9207.320
     679.796      205.000     9005.113     9207.320
     680.821      312.400     9005.113     9207.320
     681.845      317.400     9005.113     9207.320
     682.869      323.100     9005.113     9207.320
     683.893      401.300     9085.805     9359.910
     684.918      350.500     8852.297     9054.730
     685.942      320.200     8852.523     9054.730
     686.966      304.700     8852.523     9054.730
     687.990      311.500     8699.934     8902.141
     690.223      268.300     8699.934     8902.141
     691.247      315.400     8699.934     8902.141
     692.271      321.100     8803.871     9054.730
     693.296      202.100     8932.781     9207.320
     695.429      140.200     9004.895     9207.320
     696.453       91.800     9004.953     9207.320
     697.478       30.300     9017.863     9359.910
     698.502       99.600     9157.488     9359.910
     699.526       20.500     9157.648     9359.910
     703.167       21.700     9157.648     9359.910
     704.191       21.500     9157.648     9359.910
     705.216       23.400     9157.648     9359.910
     707.898       22.000     9157.648     9359.910
     708.922       20.500     9157.648     9359.910
     709.947       25.400     9157.648     9359.910
     710.971       20.500     9157.648     9359.910
     711.995       19.500     9157.648     9359.910
     715.686       20.900     9157.648     9359.910
     716.710       22.500     9157.648     9359.910
     717.735       21.500     9157.648     9359.910
     720.326       27.800     9158.844     9512.500
     721.350      121.100     9167.188     9512.500
     722.374      120.100     9176.723     9512.500
     723.399      123.000     9182.004     9512.500
     724.566      121.700     9195.668     9512.500
     725.590      126.000     9195.797     9512.500
     726.614      129.800     9195.797     9512.500
     727.639      120.100     9233.945     9512.500
     728.663      121.100     9233.945     9512.500
     729.687      122.000     9233.945     9512.500
     731.074      119.700     9233.945     9512.500
     732.099      121.000     9233.945     9512.500
     733.123      122.000     9233.945     9512.500
     734.147      122.000     9233.945     9512.500
     735.172      124.000     9271.102     9512.500
     736.196      123.000     9157.648     9359.910
     738.726       27.300     9157.648     9359.910
     739.750       23.400     9157.648     9359.910
     740.774       23.400     9157.648     9359.910
     741.799       19.500     9157.648     9359.910
     743.449       20.600     9157.648     9359.910
     744.473       21.500     9157.648     9359.910
     745.497       20.500     9157.648     9359.910
     746.521       20.500     9157.648     9359.910
     747.546       26.400     9157.648     9359.910
     748.713       20.600     9157.648     9359.910
     749.737       79.100     9162.418     9512.500
     750.762      120.100     9176.723     9512.500
     751.786      126.900     9176.777     9512.500
     752.810      125.900     9195.711     9512.500
     755.010      123.200     9195.852     9512.500
     756.035      124.900     9216.789     9512.500
     757.059      127.900     9234.000     9512.500
     758.084      125.000     9234.000     9512.500
     759.658      126.400     9234.000     9512.500
     760.683      121.100     9234.000     9512.500
     761.707      121.100     9234.000     9512.500
     762.731      125.000     9234.000     9512.500
     763.755      125.900     9234.000     9512.500
     764.779       99.600     9157.703     9359.910
     765.804       96.600     9162.473     9512.500
     766.828      125.000     9176.777     9512.500
     767.853      123.000     9176.777     9512.500
     768.877      124.000     9195.672     9512.500
     770.445      153.000     9200.621     9665.090
     771.469      200.100     9212.469     9665.090
     772.494      200.100     9253.074     9665.090
     773.518      200.100     9272.047     9665.090
     774.594      200.800     9272.148     9665.090
     775.618      201.100     9272.148     9665.090
     776.643      201.100     9272.148     9665.090
     777.667      205.000     9310.055     9665.090
     778.691      209.900     9310.297     9665.090
     779.715      225.500     9310.297     9665.090
     780.740      237.200     9234.000     9512.500
     781.764      151.300     9234.000     9512.500
     782.788      136.700     9234.000     9512.500
     783.812      134.700     9234.000     9512.500
     784.836      135.700     9248.246     9512.500
     785.861       90.800     9157.703     9359.910
     786.885       41.000     9157.703     9359.910
     787.909       40.000     9157.703     9359.910
     788.934       32.200     9157.703     9359.910
     789.958       29.300     9157.703     9359.910
     790.982       30.300     9157.703     9359.910
     792.006       28.300     9157.703     9359.910
     793.031       27.300     9157.703     9359.910
     794.055       26.400     9157.703     9359.910
     795.080       26.400     9157.703     9359.910
     796.104       24.400     9157.703     9359.910
     797.128       24.400     9157.703     9359.910
     798.153       24.400     9157.703     9359.910
     799.177       22.500     9157.703     9359.910
     800.201       25.400     9157.703     9359.910
     801.226       25.400     9157.703     9359.910
     802.250       27.300     9157.703     9359.910
     803.274       29.300     9157.703     9359.910
     804.578       27.600     9157.703     9359.910
     805.603       27.300     9157.703     9359.910
     806.627       29.300     9157.703     9359.910
     807.651       29.300     9157.703     9359.910
     808.675       27.300     9157.703     9359.910
     809.967       25.500     9157.703     9359.910
     810.991       26.400     9157.703     9359.910
     812.016       26.400     9157.703     9359.910
     813.040       26.400     9157.703     9359.910
     814.064       27.300     9157.703     9359.910
     815.088       27.300     9157.703     9359.910
     816.112       27.300     9157.703     9359.910
     817.137       26.400     9157.703     9359.910
     818.161       28.300     9157.703     9359.910
     819.185       30.300     9157.703     9359.910
     820.210       30.300     9157.703     9359.910
     821.234       29.300     9157.703     9359.910
     822.259       29.300     9157.703     9359.910
     823.283       27.300     9157.703     9359.910
     824.307       27.300     9157.703     9359.910
     825.331       27.300     9157.703     9359.910
     826.356       28.300     9157.703     9359.910
     827.380       26.400     9157.703     9359.910
     828.405       25.400     9157.703     9359.910
     829.429       26.400     9157.703     9359.910
     830.453       28.300     9157.703     9359.910
     831.477       26.400     9157.703     9359.910
     832.502       24.400     9157.703     9359.910
     833.526       27.300     9157.703     9359.910
     834.563       21.200     9157.703     9359.910
     835.587       25.400     9157.703     9359.910
     836.612       24.400     9157.703     9359.910
     837.636       26.400     9157.703     9359.910
     838.660       26.400     9157.703     9359.910
     839.684       25.400     9157.703     9359.910
     840.709       21.500     9157.703     9359.910
     841.733       24.400     9157.703     9359.910
     842.757       27.300     9157.703     9359.910
     843.782       26.400     9157.703     9359.910
     844.950       25.700     9157.703     9359.910
     845.974       27.300     9157.703     9359.910
     846.998       26.400     9157.703     9359.910
     848.023       26.400     9157.703     9359.910
     849.047       26.400     9157.703     9359.910
     850.071       23.400     9157.703     9359.910
     851.096       25.400     9157.703     9359.910
     852.120       28.300     9157.703     9359.910
     853.144       29.300     9157.703     9359.910
     854.251       26.200     9157.703     9359.910
     855.276       23.400     9157.703     9359.910
     856.300       21.500     9157.703     9359.910
     857.324       25.400     9157.703     9359.910
     858.348       26.400     9157.703     9359.910
     859.373       26.400     9157.703     9359.910
     860.397       24.400     9157.703     9359.910
     861.421       24.400     9157.703     9359.910
     862.446       27.300     9157.703     9359.910
     863.470       29.300     9157.703     9359.910
     864.494       30.300     9157.703     9359.910
