Linux 5.15.0-60-generic (ubuntu) 	10/25/23 	_x86_64_	(48 CPU)

04:01:33      UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
04:03:17     1000     21439  31232.00      0.00      0.00       0  sort
04:03:18     1000     21439   6168.00      0.00      0.00       0  sort
04:03:19     1000     21439      0.00      0.00      0.00       0  sort
04:03:20     1000     21439      0.00      0.00      0.00       0  sort
04:03:21     1000     21439      0.00  24900.00      0.00       0  sort
04:03:22     1000     21439      0.00 224684.00      0.00       0  sort
04:03:23     1000     21439      0.00 208684.00      0.00       0  sort
04:03:24     1000     21439      0.00 165244.00      0.00       0  sort
04:03:25     1000     21439      0.00  61160.00      0.00       0  sort
04:03:26     1000     21439      0.00 128872.00      0.00       0  sort
04:03:27     1000     21439      0.00 209592.00      0.00       0  sort
04:03:28     1000     21439      0.00 192804.00      0.00       0  sort
04:03:29     1000     21439      0.00 202972.00      0.00       0  sort
04:03:30     1000     21439      0.00 218916.00      0.00       0  sort
04:03:31     1000     21439      0.00 179072.00      0.00       0  sort
04:03:32     1000     21439      0.00 186268.00      0.00       0  sort
04:03:33     1000     21439      0.00 181248.00      0.00       0  sort
04:03:34     1000     21439      0.00 219664.00      0.00       0  sort
04:03:35     1000     21439      0.00 210844.00      0.00       0  sort
04:03:36     1000     21439      0.00 224084.00      0.00       0  sort
04:03:37     1000     21439  42204.00  33804.00      0.00       0  sort
04:03:38     1000     21439  55808.00      0.00      0.00       0  sort
04:03:39     1000     21439  55808.00      0.00      0.00       0  sort
04:03:40     1000     21439  52608.00      0.00      0.00       0  sort
04:03:41     1000     21439  41504.00      0.00      0.00       0  sort
04:03:42     1000     21439  39336.00      0.00      0.00       0  sort
04:03:43     1000     21439  11376.00      0.00      0.00       0  sort
04:03:44     1000     21439   8232.00      0.00      0.00       0  sort
04:03:45     1000     21439   9436.00      0.00      0.00       0  sort
04:03:46     1000     21439  47552.00      0.00      0.00       0  sort
04:03:47     1000     21439  35584.00      0.00      0.00       0  sort
04:03:48     1000     21439  26528.00      0.00      0.00       0  sort
04:03:49     1000     21439   3380.00      0.00      0.00       0  sort
04:03:50     1000     21439   1100.00      0.00      0.00       0  sort
04:03:51     1000     21439     80.00      0.00      0.00       0  sort
04:03:52     1000     21439  16644.00      0.00      0.00       0  sort
04:03:53     1000     21439  39168.00      0.00      0.00       0  sort
04:03:54     1000     21439  31488.00      0.00      0.00       0  sort
04:03:55     1000     21439  62976.00      0.00      0.00       0  sort
04:03:56     1000     21439  71168.00      0.00      0.00       0  sort
04:03:57     1000     21439  70144.00      0.00      0.00       0  sort
04:03:58     1000     21439  35584.00      0.00      0.00       0  sort
04:03:59     1000     21439  27648.00      0.00      0.00       0  sort
04:04:00     1000     21439  44544.00      0.00      0.00       0  sort
04:04:01     1000     21439  18068.00      0.00      0.00       0  sort
04:04:02     1000     21439   2224.00      0.00      0.00       0  sort
04:04:03     1000     21439   4544.00      0.00      0.00       0  sort
04:04:04     1000     21439   2664.00      0.00      0.00       0  sort
04:04:05     1000     21439  20372.00      0.00      0.00       0  sort
04:04:06     1000     21439  42240.00      0.00      0.00       0  sort
