# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       37.996      759.320
       1.013      381.100     2336.137     2959.910
       2.026      381.100     4725.781     5135.910
       3.038      381.500     7133.234     7439.910
       4.053      318.700     9156.547     9359.910
       5.069       22.600     9156.547     9359.910
       6.088       20.600     9156.547     9359.910
       7.109       19.500     9156.547     9359.910
       8.133       23.400     9156.793     9359.910
       9.156       23.500     9156.793     9359.910
      11.233       24.100     9157.047     9359.910
      12.256       22.500     9157.301     9359.910
      13.280       23.500     9157.301     9359.910
      15.490       28.000     9157.301     9359.910
      16.513       28.300     9157.301     9359.910
      17.537       31.300     9157.301     9359.910
      18.561       24.400     9157.301     9359.910
      19.584       26.400     9157.301     9359.910
      21.104       23.700     9157.559     9359.910
      22.127       25.400     9157.559     9359.910
      23.151       23.500     9157.559     9359.910
      24.174       23.500     9157.559     9359.910
      25.198       25.400     9157.559     9359.910
      27.884       22.700     9157.559     9359.910
      28.908       22.500     9157.559     9359.910
      29.931       20.500     9157.559     9359.910
      30.954       23.400     9157.559     9359.910
      31.978       22.500     9157.559     9359.910
      33.002       27.400     9157.559     9359.910
      34.025       23.400     9157.559     9359.910
      35.049       21.500     9157.559     9359.910
      36.072       28.300     9157.559     9359.910
      37.096       20.500     9157.559     9359.910
      38.837       24.100     9157.559     9359.910
      39.861       24.400     9157.559     9359.910
      40.884       25.400     9157.559     9359.910
      41.908       22.500     9157.559     9359.910
      42.931       24.400     9157.559     9359.910
      43.954       25.400     9157.559     9359.910
      44.978       24.400     9157.559     9359.910
      46.001       24.400     9157.559     9359.910
      47.025       22.500     9157.559     9359.910
      48.048       23.500     9157.559     9359.910
      49.071       23.500     9157.559     9359.910
      50.095       24.400     9157.559     9359.910
      51.614       23.000     9157.559     9359.910
      52.638       23.500     9157.559     9359.910
      53.661       21.500     9157.559     9359.910
      54.685       22.500     9157.559     9359.910
      55.708       22.500     9157.559     9359.910
      57.645       24.800     9157.559     9359.910
      58.669       24.400     9157.559     9359.910
      59.692       24.400     9157.559     9359.910
      60.715       23.400     9157.559     9359.910
      61.739       20.500     9157.559     9359.910
      63.717       22.200     9157.559     9359.910
      64.741       57.600     9160.582     9512.500
      65.764      125.000     9167.098     9512.500
      66.788      125.100     9176.633     9512.500
      67.811      123.100     9195.707     9512.500
      69.714      160.300     9200.477     9665.090
      70.738      225.600     9214.781     9665.090
      71.762      276.400     9257.699     9817.680
      72.786      320.400     9281.543     9817.680
      73.809      325.300     9291.078     9817.680
      75.695      325.600     9310.152     9817.680
      76.719      327.300     9348.297     9817.680
      77.742      396.500     9357.836     9970.270
      78.766      400.400     9405.523     9970.270
      79.790      399.400     9434.926     9970.270
      80.814      400.500     9348.301     9817.680
      81.838      399.500     9348.301     9817.680
      82.862      400.600     9348.301     9817.680
      83.885      400.500     9357.086     9817.680
      84.909      397.600     9433.660     9817.680
      85.933      400.500     9310.152     9665.090
      86.956      400.600     9329.414     9665.090
      87.980      399.600     9233.855     9512.500
      89.004      400.400     9233.855     9512.500
      90.027      399.500     9233.855     9512.500
      91.051      400.500     9081.266     9359.910
      92.075      400.500     9081.266     9359.910
      93.099      400.600     9004.969     9207.320
      94.122      399.500     9004.969     9207.320
      95.146      398.500     8852.379     9054.730
      96.170      400.400     8852.379     9054.730
      97.194      399.500     8852.379     9054.730
      98.217      400.500     8699.789     8902.141
      99.241      400.500     8843.582     9054.730
     100.265      322.300     8852.348     9054.730
