Linux 5.15.0-60-generic (ubuntu) 	10/24/23 	_x86_64_	(48 CPU)

15:30:25      UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
15:30:26     1000     15164      4.00      0.00      0.00       0  mysort
15:30:27     1000     15164      0.00      0.00      0.00       0  mysort
15:30:28     1000     15164      0.00      0.00      0.00       0  mysort
15:30:29     1000     15164      0.00      0.00      0.00       0  mysort
15:30:30     1000     15164  13980.00      0.00      0.00       0  mysort
15:31:13     1000     15164  36952.51      0.00      0.00       0  mysort
15:31:14     1000     15164  15284.00      0.00      0.00       0  mysort
15:31:15     1000     15164  14436.00      0.00      0.00       0  mysort
15:31:16     1000     15164  75048.00      0.00      0.00       0  mysort
15:31:17     1000     15164  51684.00      0.00      0.00       0  mysort
15:31:18     1000     15164  35328.00      0.00      0.00       0  mysort
15:31:45     1000     15164  26694.01  16827.54      0.00       0  mysort
15:31:46     1000     15164   3668.00 453248.00      0.00       0  mysort
15:31:47     1000     15164   3408.00 425620.00      0.00       0  mysort
15:31:48     1000     15164   3224.00 419328.00      0.00       0  mysort
15:31:49     1000     15164   3092.00 205296.00      0.00       0  mysort
15:31:57     1000     15164  62631.94 143626.27      0.00       0  mysort
15:31:58     1000     15164 105884.00 2017416.00      0.00       0  mysort
15:31:59     1000     15164 113152.00 521636.00      0.00       0  mysort
15:32:00     1000     15164  81324.00 221836.00      0.00       0  mysort
15:32:01     1000     15164 103308.00   2920.00      0.00       0  mysort
15:32:15     1000     15164  74403.55    562.60      0.00       0  mysort
15:32:16     1000     15164    488.00    800.00      0.00       0  mysort
15:32:17     1000     15164    532.00    408.00      0.00       0  mysort
15:32:18     1000     15164   6060.00    256.00      0.00       0  mysort
15:32:19     1000     15164 102528.00    320.00      0.00       0  mysort
15:32:39     1000     15164  91688.03    139.29      0.00       0  mysort
15:32:40     1000     15164    772.00    336.00      0.00       0  mysort
15:32:41     1000     15164    520.00    352.00      0.00       0  mysort
15:32:42     1000     15164    356.00    368.00      0.00       0  mysort
15:32:43     1000     15164    264.00    336.00      0.00       0  mysort
15:32:44     1000     15164    172.00    688.00      0.00       0  mysort
15:32:45     1000     15164    184.00    720.00      0.00       0  mysort
15:32:46     1000     15164    296.00   1080.00      0.00       0  mysort
15:32:47     1000     15164    148.00   1256.00      0.00       0  mysort
15:32:48     1000     15164    136.00   2004.00      0.00       0  mysort
15:32:49     1000     15164      0.00   1984.00      0.00       0  mysort
15:32:50     1000     15164      0.00   3728.00      0.00       0  mysort
15:32:51     1000     15164      0.00   4700.00      0.00       0  mysort
15:32:52     1000     15164      0.00   5608.00      0.00       0  mysort
15:32:53     1000     15164      0.00   6936.00      0.00       0  mysort
15:32:54     1000     15164      0.00   8816.00      0.00       0  mysort
15:32:55     1000     15164      0.00   4560.00      0.00       0  mysort
15:33:00     1000     15164      0.00   2909.54      0.00       0  mysort
15:33:01     1000     15164      0.00  14208.00      0.00       0  mysort
15:33:02     1000     15164      0.00  14336.00      0.00       0  mysort
15:33:03     1000     15164      0.00  14336.00      0.00       0  mysort
15:33:04     1000     15164      0.00  14336.00      0.00       0  mysort
15:33:06     1000     15164      0.00   8935.85      0.00       0  mysort
15:33:07     1000     15164      0.00  14080.00      0.00       0  mysort
15:33:08     1000     15164      0.00  14036.00      0.00       0  mysort
15:33:09     1000     15164      0.00  12852.00      0.00       0  mysort
15:33:10     1000     15164      0.00  13444.00      0.00       0  mysort
15:33:12     1000     15164      0.00  15418.36      0.00       0  mysort
15:33:13     1000     15164      0.00  16832.00      0.00       0  mysort
15:33:14     1000     15164 107264.00  16516.00      0.00       0  mysort
15:33:15     1000     15164  54528.00  17024.00      0.00       0  mysort
15:33:16     1000     15164 113408.00  17032.00      0.00       0  mysort
15:33:22     1000     15164  79672.61   3103.63      0.00       0  mysort
15:33:23     1000     15164  59648.00  17024.00      0.00       0  mysort
15:33:24     1000     15164 113024.00  17024.00      0.00       0  mysort
15:33:25     1000     15164  45824.00  17024.00      0.00       0  mysort
15:33:26     1000     15164      0.00  17428.00      0.00       0  mysort
15:33:28     1000     15164      0.00   9803.81      0.00       0  mysort
15:33:29     1000     15164      0.00  20452.00      0.00       0  mysort
15:33:30     1000     15164      0.00  20608.00      0.00       0  mysort
15:33:31     1000     15164      0.00  20608.00      0.00       0  mysort
15:33:32     1000     15164      0.00  21928.00      0.00       0  mysort
15:33:35     1000     15164      0.00  17444.73      0.00       0  mysort
15:33:36     1000     15164      0.00  30080.00      0.00       0  mysort
15:33:37     1000     15164      0.00  36594.06      0.00       0  mysort
15:33:38     1000     15164      0.00  43840.00      0.00       0  mysort
15:33:39     1000     15164      0.00  38728.00      0.00       0  mysort
15:33:41     1000     15164      0.00  32507.76      0.00       0  mysort
15:33:42     1000     15164      0.00  50560.00      0.00       0  mysort
15:33:43     1000     15164      0.00  43360.00      0.00       0  mysort
15:33:44     1000     15164      0.00  43680.00      0.00       0  mysort
15:33:45     1000     15164      0.00  40488.00      0.00       0  mysort
15:33:46     1000     15164      0.00  33892.00      0.00       0  mysort
15:33:47     1000     15164      0.00  61300.00      0.00       0  mysort
15:33:48     1000     15164      0.00  31360.00      0.00       0  mysort
15:33:49     1000     15164      0.00  35888.00      0.00       0  mysort
15:33:50     1000     15164      0.00  50688.00      0.00       0  mysort
15:33:51     1000     15164      0.00  44216.00      0.00       0  mysort
15:33:53     1000     15164      0.00  33061.39      0.00       0  mysort
15:33:54     1000     15164      0.00  46176.00      0.00       0  mysort
15:33:55     1000     15164      0.00  44304.00      0.00       0  mysort
15:33:56     1000     15164      0.00  44616.00      0.00       0  mysort
15:33:57     1000     15164      0.00  44624.00      0.00       0  mysort
15:33:58     1000     15164      0.00  45076.00      0.00       0  mysort
15:33:59     1000     15164      0.00  50668.00      0.00       0  mysort
15:34:00     1000     15164      0.00  52632.00      0.00       0  mysort
15:34:01     1000     15164      0.00  52260.00      0.00       0  mysort
15:34:02     1000     15164      0.00  52648.00      0.00       0  mysort
15:34:03     1000     15164      0.00  45612.00      0.00       0  mysort
15:34:04     1000     15164      0.00  59576.00      0.00       0  mysort
15:34:05     1000     15164      0.00  51284.00      0.00       0  mysort
15:34:06     1000     15164      0.00  51780.00      0.00       0  mysort
15:34:07     1000     15164      0.00  52232.00      0.00       0  mysort
15:34:08     1000     15164      0.00  52688.00      0.00       0  mysort
15:34:09     1000     15164      0.00  47000.00      0.00       0  mysort
15:34:11     1000     15164      0.00  22470.97      0.00       0  mysort
15:34:12     1000     15164      0.00  57856.00      0.00       0  mysort
15:34:13     1000     15164      0.00  58752.00      0.00       0  mysort
15:34:14     1000     15164      0.00  57120.00      0.00       0  mysort
15:34:15     1000     15164      0.00  68472.00      0.00       0  mysort
15:34:16     1000     15164      0.00  69120.00      0.00       0  mysort
15:34:17     1000     15164      0.00  69120.00      0.00       0  mysort
15:34:18     1000     15164      0.00  65280.00      0.00       0  mysort
15:34:19     1000     15164      0.00  66240.00      0.00       0  mysort
15:34:20     1000     15164      0.00  66240.00      0.00       0  mysort
15:34:21     1000     15164      0.00  51896.00      0.00       0  mysort
15:34:22     1000     15164      0.00  77704.00      0.00       0  mysort
15:34:23     1000     15164      0.00  66240.00      0.00       0  mysort
15:34:24     1000     15164      0.00  66240.00      0.00       0  mysort
15:34:25     1000     15164      0.00  66240.00      0.00       0  mysort
15:34:26     1000     15164      0.00  63104.00      0.00       0  mysort
15:34:27     1000     15164      0.00  53332.00      0.00       0  mysort
15:34:28     1000     15164      0.00  73972.00      0.00       0  mysort
15:34:29     1000     15164      0.00  51852.00      0.00       0  mysort
15:34:30     1000     15164      0.00 1666912.00      0.00       0  mysort
15:34:31     1000     15164      0.00 762084.00      0.00       0  mysort
15:34:32     1000     15164      0.00 268912.00      0.00       0  mysort
15:34:33     1000     15164      0.00  40324.00      0.00       0  mysort
15:34:34     1000     15164   4608.00  47316.00      0.00       0  mysort
15:34:35     1000     15164 107520.00  38640.00      0.00       0  mysort
15:34:36     1000     15164  45188.00  38572.00      0.00       0  mysort
15:34:37     1000     15164  11120.00  39192.00      0.00       0  mysort
15:34:38     1000     15164  86400.00  17152.00      0.00       0  mysort
15:34:39     1000     15164 101632.00   5960.00      0.00       0  mysort
15:35:01     1000     15164  42125.68    648.22      0.00       0  mysort
15:35:02     1000     15164  73984.00   8532.00      0.00       0  mysort
15:35:03     1000     15164  32384.00   6060.00      0.00       0  mysort
15:35:04     1000     15164  37632.00   3840.00      0.00       0  mysort
15:35:05     1000     15164  89472.00   3072.00      0.00       0  mysort
15:35:19     1000     15164  32489.24     98.13      0.00       0  mysort
15:35:22     1000     15164      0.00   3539.27      0.00       0  mysort
15:35:24     1000     15164      0.00   1222.05      0.00       0  mysort
15:35:25     1000     15164      0.00   1120.00      0.00       0  mysort
15:35:26     1000     15164      0.00    480.00      0.00       0  mysort
15:35:27     1000     15164      0.00    160.00      0.00       0  mysort
15:35:28     1000     15164      0.00     64.00      0.00       0  mysort
15:35:29     1000     15164      0.00    160.00      0.00       0  mysort
15:35:30     1000     15164      0.00      0.00      0.00       0  mysort
15:35:31     1000     15164      0.00      0.00      0.00       0  mysort
15:35:32     1000     15164      0.00      0.00      0.00       0  mysort
15:35:33     1000     15164      0.00    128.00      0.00       0  mysort
15:35:34     1000     15164      0.00     96.00      0.00       0  mysort
15:35:35     1000     15164      0.00     64.00      0.00       0  mysort
15:35:36     1000     15164      0.00      0.00      0.00       0  mysort
15:35:37     1000     15164      0.00      0.00      0.00       0  mysort
15:35:38     1000     15164      0.00      0.00      0.00       0  mysort
15:35:39     1000     15164      0.00      0.00      0.00       0  mysort
15:35:40     1000     15164      0.00      0.00      0.00       0  mysort
15:35:41     1000     15164      0.00      0.00      0.00       0  mysort
15:35:42     1000     15164      0.00      0.00      0.00       0  mysort
15:35:43     1000     15164      0.00      0.00      0.00       0  mysort
15:35:44     1000     15164      0.00      0.00      0.00       0  mysort
15:35:45     1000     15164      0.00      0.00      0.00       0  mysort
15:35:46     1000     15164      0.00      0.00      0.00       0  mysort
15:35:47     1000     15164      0.00      0.00      0.00       0  mysort
15:35:48     1000     15164      0.00      0.00      0.00       0  mysort
15:35:49     1000     15164      0.00      0.00      0.00       0  mysort
15:35:50     1000     15164      0.00      0.00      0.00       0  mysort
15:35:51     1000     15164      0.00      0.00      0.00       0  mysort
15:35:52     1000     15164      0.00      0.00      0.00       0  mysort
15:35:53     1000     15164      0.00      0.00      0.00       0  mysort
15:35:54     1000     15164      0.00      0.00      0.00       0  mysort
15:35:55     1000     15164      0.00      0.00      0.00       0  mysort
15:35:56     1000     15164      0.00      0.00      0.00       0  mysort
15:35:57     1000     15164      0.00      0.00      0.00       0  mysort
15:35:58     1000     15164      0.00      0.00      0.00       0  mysort
15:36:01     1000     15164      0.00      0.00      0.00       0  mysort
15:36:02     1000     15164      0.00      0.00      0.00       0  mysort
15:36:03     1000     15164      0.00      0.00      0.00       0  mysort
15:36:04     1000     15164      0.00      0.00      0.00       0  mysort
15:36:05     1000     15164      0.00      0.00      0.00       0  mysort
15:36:07     1000     15164      0.00      0.00      0.00       0  mysort
15:36:08     1000     15164      0.00      0.00      0.00       0  mysort
15:36:09     1000     15164      0.00      0.00      0.00       0  mysort
15:36:10     1000     15164      0.00      0.00      0.00       0  mysort
15:36:11     1000     15164      0.00      0.00      0.00       0  mysort
15:36:12     1000     15164      0.00      0.00      0.00       0  mysort
15:36:13     1000     15164      0.00      0.00      0.00       0  mysort
15:36:14     1000     15164      0.00      0.00      0.00       0  mysort
15:36:15     1000     15164      0.00      0.00      0.00       0  mysort
15:36:16     1000     15164      0.00      0.00      0.00       0  mysort
15:36:17     1000     15164      0.00      0.00      0.00       0  mysort
15:36:18     1000     15164      0.00      0.00      0.00       0  mysort
15:36:19     1000     15164      0.00      0.00      0.00       0  mysort
15:36:20     1000     15164      0.00      0.00      0.00       0  mysort
15:36:21     1000     15164      0.00      0.00      0.00       0  mysort
15:36:22     1000     15164      0.00      0.00      0.00       0  mysort
15:36:23     1000     15164      0.00      0.00      0.00       0  mysort
15:36:24     1000     15164      0.00      0.00      0.00       0  mysort
15:36:25     1000     15164      0.00      0.00      0.00       0  mysort
15:36:26     1000     15164      0.00      0.00      0.00       0  mysort
15:36:27     1000     15164      0.00      0.00      0.00       0  mysort
15:36:28     1000     15164      0.00      0.00      0.00       0  mysort
15:36:29     1000     15164      0.00      0.00      0.00       0  mysort
15:36:30     1000     15164      0.00      0.00      0.00       0  mysort
15:36:31     1000     15164      0.00      0.00      0.00       0  mysort
15:36:32     1000     15164      0.00      0.00      0.00       0  mysort
15:36:33     1000     15164      0.00      0.00      0.00       0  mysort
15:36:34     1000     15164      0.00      0.00      0.00       0  mysort
15:36:35     1000     15164      0.00      0.00      0.00       0  mysort
15:36:37     1000     15164      0.00      0.00      0.00       0  mysort
15:36:38     1000     15164      0.00      0.00      0.00       0  mysort
15:36:39     1000     15164      0.00      0.00      0.00       0  mysort
15:36:40     1000     15164      0.00      0.00      0.00       0  mysort
15:36:41     1000     15164      0.00      0.00      0.00       0  mysort
15:36:42     1000     15164      0.00      0.00      0.00       0  mysort
15:36:43     1000     15164      0.00      0.00      0.00       0  mysort
15:36:44     1000     15164      0.00      0.00      0.00       0  mysort
15:36:45     1000     15164      0.00      0.00      0.00       0  mysort
15:36:46     1000     15164      0.00      0.00      0.00       0  mysort
15:36:47     1000     15164      0.00      0.00      0.00       0  mysort
15:36:49     1000     15164      0.00      0.00      0.00       0  mysort
15:36:50     1000     15164      0.00      0.00      0.00       0  mysort
15:36:51     1000     15164      0.00      0.00      0.00       0  mysort
15:36:52     1000     15164      0.00      0.00      0.00       0  mysort
15:36:53     1000     15164      0.00      0.00      0.00       0  mysort
15:36:54     1000     15164      0.00      0.00      0.00       0  mysort
15:36:55     1000     15164      0.00      0.00      0.00       0  mysort
15:36:56     1000     15164      0.00      0.00      0.00       0  mysort
15:36:57     1000     15164      0.00      0.00      0.00       0  mysort
15:36:58     1000     15164      0.00      0.00      0.00       0  mysort
15:36:59     1000     15164      0.00      0.00      0.00       0  mysort
15:37:00     1000     15164      0.00      0.00      0.00       0  mysort
15:37:01     1000     15164      0.00      0.00      0.00       0  mysort
15:37:02     1000     15164      0.00      0.00      0.00       0  mysort
15:37:03     1000     15164      0.00      0.00      0.00       0  mysort
15:37:04     1000     15164      0.00      0.00      0.00       0  mysort
15:37:05     1000     15164      0.00      0.00      0.00       0  mysort
15:37:07     1000     15164      0.00      0.00      0.00       0  mysort
15:37:08     1000     15164      0.00      0.00      0.00       0  mysort
15:37:09     1000     15164      0.00      0.00      0.00       0  mysort
15:37:10     1000     15164      0.00      0.00      0.00       0  mysort
15:37:11     1000     15164      0.00      0.00      0.00       0  mysort
15:37:14     1000     15164      0.00      0.00      0.00       0  mysort
15:37:15     1000     15164      0.00      0.00      0.00       0  mysort
15:37:16     1000     15164      0.00      0.00      0.00       0  mysort
15:37:17     1000     15164      0.00      0.00      0.00       0  mysort
15:37:18     1000     15164      0.00      0.00      0.00       0  mysort
15:37:20     1000     15164      0.00      0.00      0.00       0  mysort
15:37:21     1000     15164      0.00      0.00      0.00       0  mysort
15:37:22     1000     15164      0.00      0.00      0.00       0  mysort
15:37:23     1000     15164      0.00      0.00      0.00       0  mysort
15:37:24     1000     15164      0.00      0.00      0.00       0  mysort
15:37:25     1000     15164      0.00      0.00      0.00       0  mysort
15:37:26     1000     15164      0.00      0.00      0.00       0  mysort
15:37:27     1000     15164      0.00      0.00      0.00       0  mysort
15:37:28     1000     15164      0.00      0.00      0.00       0  mysort
15:37:29     1000     15164      0.00      0.00      0.00       0  mysort
15:37:30     1000     15164      0.00      0.00      0.00       0  mysort
15:37:31     1000     15164      0.00      0.00      0.00       0  mysort
15:37:32     1000     15164      0.00      0.00      0.00       0  mysort
15:37:33     1000     15164      0.00      0.00      0.00       0  mysort
15:37:34     1000     15164      0.00      0.00      0.00       0  mysort
15:37:35     1000     15164      0.00      0.00      0.00       0  mysort
15:37:36     1000     15164      0.00      0.00      0.00       0  mysort
15:37:38     1000     15164      0.00      0.00      0.00       0  mysort
15:37:39     1000     15164      0.00      0.00      0.00       0  mysort
15:37:40     1000     15164      0.00      0.00      0.00       0  mysort
15:37:41     1000     15164      0.00      0.00      0.00       0  mysort
15:37:42     1000     15164      0.00      0.00      0.00       0  mysort
15:37:43     1000     15164      0.00      0.00      0.00       0  mysort
15:37:44     1000     15164      0.00      0.00      0.00       0  mysort
15:37:45     1000     15164      0.00      0.00      0.00       0  mysort
15:37:46     1000     15164      0.00      0.00      0.00       0  mysort
15:37:47     1000     15164      0.00      0.00      0.00       0  mysort
15:37:48     1000     15164      0.00      0.00      0.00       0  mysort
15:37:49     1000     15164      0.00      0.00      0.00       0  mysort
15:37:50     1000     15164      0.00      0.00      0.00       0  mysort
15:37:51     1000     15164      0.00      0.00      0.00       0  mysort
15:37:52     1000     15164      0.00      0.00      0.00       0  mysort
15:37:53     1000     15164      0.00      0.00      0.00       0  mysort
15:37:54     1000     15164      0.00      0.00      0.00       0  mysort
15:37:55     1000     15164      0.00      0.00      0.00       0  mysort
15:37:56     1000     15164      0.00      0.00      0.00       0  mysort
15:37:57     1000     15164      0.00      0.00      0.00       0  mysort
15:37:58     1000     15164      0.00      0.00      0.00       0  mysort
15:37:59     1000     15164      0.00      0.00      0.00       0  mysort
15:38:00     1000     15164      0.00      0.00      0.00       0  mysort
15:38:01     1000     15164      0.00      0.00      0.00       0  mysort
15:38:02     1000     15164      0.00      0.00      0.00       0  mysort
15:38:03     1000     15164      0.00      0.00      0.00       0  mysort
15:38:04     1000     15164      0.00      0.00      0.00       0  mysort
15:38:05     1000     15164      0.00      0.00      0.00       0  mysort
15:38:06     1000     15164      0.00      0.00      0.00       0  mysort
15:38:07     1000     15164      0.00      0.00      0.00       0  mysort
15:38:08     1000     15164      0.00      0.00      0.00       0  mysort
15:38:09     1000     15164      0.00      0.00      0.00       0  mysort
15:38:10     1000     15164      0.00      0.00      0.00       0  mysort
15:38:11     1000     15164      0.00      0.00      0.00       0  mysort
15:38:13     1000     15164      0.00      0.00      0.00       0  mysort
15:38:14     1000     15164      0.00      0.00      0.00       0  mysort
15:38:15     1000     15164      0.00      0.00      0.00       0  mysort
15:38:16     1000     15164      0.00      0.00      0.00       0  mysort
15:38:17     1000     15164      0.00      0.00      0.00       0  mysort
15:38:19     1000     15164      0.00      0.00      0.00       0  mysort
15:38:20     1000     15164      0.00      0.00      0.00       0  mysort
15:38:21     1000     15164      0.00      0.00      0.00       0  mysort
15:38:22     1000     15164      0.00      0.00      0.00       0  mysort
15:38:23     1000     15164      0.00      0.00      0.00       0  mysort
15:38:25     1000     15164      0.00      0.00      0.00       0  mysort
15:38:26     1000     15164      0.00      0.00      0.00       0  mysort
15:38:27     1000     15164      0.00      0.00      0.00       0  mysort
15:38:28     1000     15164      0.00      0.00      0.00       0  mysort
15:38:29     1000     15164      0.00      0.00      0.00       0  mysort
15:38:32     1000     15164      0.00      0.00      0.00       0  mysort
15:38:33     1000     15164      0.00      0.00      0.00       0  mysort
15:38:34     1000     15164      0.00      0.00      0.00       0  mysort
15:38:35     1000     15164      0.00      0.00      0.00       0  mysort
15:38:36     1000     15164      0.00      0.00      0.00       0  mysort
15:38:37     1000     15164      0.00      0.00      0.00       0  mysort
15:38:38     1000     15164      0.00      0.00      0.00       0  mysort
15:38:39     1000     15164      0.00      0.00      0.00       0  mysort
15:38:40     1000     15164      0.00      0.00      0.00       0  mysort
15:38:41     1000     15164      0.00      0.00      0.00       0  mysort
15:38:42     1000     15164      0.00      0.00      0.00       0  mysort
15:38:44     1000     15164      0.00      0.00      0.00       0  mysort
15:38:45     1000     15164      0.00      0.00      0.00       0  mysort
15:38:46     1000     15164      0.00      0.00      0.00       0  mysort
15:38:47     1000     15164      0.00      0.00      0.00       0  mysort
15:38:48     1000     15164      0.00      0.00      0.00       0  mysort
15:38:51     1000     15164      0.00      0.00      0.00       0  mysort
15:38:52     1000     15164      0.00      0.00      0.00       0  mysort
15:38:53     1000     15164      0.00      0.00      0.00       0  mysort
15:38:54     1000     15164      0.00      0.00      0.00       0  mysort
15:38:55     1000     15164      0.00      0.00      0.00       0  mysort
15:38:56     1000     15164      0.00      0.00      0.00       0  mysort
15:38:57     1000     15164      0.00      0.00      0.00       0  mysort
15:38:58     1000     15164      0.00      0.00      0.00       0  mysort
15:38:59     1000     15164      0.00      0.00      0.00       0  mysort
15:39:00     1000     15164      0.00      0.00      0.00       0  mysort
15:39:01     1000     15164      0.00      0.00      0.00       0  mysort
15:39:02     1000     15164      0.00      0.00      0.00       0  mysort
15:39:03     1000     15164      0.00      0.00      0.00       0  mysort
15:39:04     1000     15164      0.00      0.00      0.00       0  mysort
15:39:05     1000     15164      0.00      0.00      0.00       0  mysort
15:39:06     1000     15164      0.00      0.00      0.00       0  mysort
15:39:07     1000     15164      0.00      0.00      0.00       0  mysort
15:39:08     1000     15164      0.00      0.00      0.00       0  mysort
15:39:09     1000     15164      0.00      0.00      0.00       0  mysort
15:39:10     1000     15164      0.00      0.00      0.00       0  mysort
15:39:11     1000     15164      0.00      0.00      0.00       0  mysort
15:39:12     1000     15164      0.00      0.00      0.00       0  mysort
15:39:13     1000     15164      0.00      0.00      0.00       0  mysort
15:39:14     1000     15164      0.00      0.00      0.00       0  mysort
15:39:15     1000     15164      0.00      0.00      0.00       0  mysort
15:39:16     1000     15164      0.00      0.00      0.00       0  mysort
15:39:17     1000     15164      0.00      0.00      0.00       0  mysort
15:39:18     1000     15164      0.00      0.00      0.00       0  mysort
15:39:19     1000     15164      0.00      0.00      0.00       0  mysort
15:39:20     1000     15164      0.00      0.00      0.00       0  mysort
15:39:21     1000     15164      0.00      0.00      0.00       0  mysort
15:39:22     1000     15164      0.00      0.00      0.00       0  mysort
15:39:23     1000     15164      0.00      0.00      0.00       0  mysort
15:39:24     1000     15164      0.00      0.00      0.00       0  mysort
15:39:25     1000     15164      0.00      0.00      0.00       0  mysort
15:39:27     1000     15164      0.00      0.00      0.00       0  mysort
15:39:28     1000     15164      0.00      0.00      0.00       0  mysort
15:39:29     1000     15164      0.00      0.00      0.00       0  mysort
15:39:30     1000     15164      0.00      0.00      0.00       0  mysort
15:39:31     1000     15164      0.00      0.00      0.00       0  mysort
15:39:32     1000     15164      0.00      0.00      0.00       0  mysort
15:39:33     1000     15164      0.00      0.00      0.00       0  mysort
15:39:34     1000     15164      0.00      0.00      0.00       0  mysort
15:39:35     1000     15164      0.00      0.00      0.00       0  mysort
15:39:36     1000     15164      0.00      0.00      0.00       0  mysort
15:39:37     1000     15164      0.00      0.00      0.00       0  mysort
15:39:38     1000     15164      0.00      0.00      0.00       0  mysort
15:39:39     1000     15164      0.00      0.00      0.00       0  mysort
15:39:40     1000     15164      0.00      0.00      0.00       0  mysort
15:39:41     1000     15164      0.00      0.00      0.00       0  mysort
15:39:42     1000     15164      0.00      0.00      0.00       0  mysort
15:39:43     1000     15164      0.00      0.00      0.00       0  mysort
15:39:44     1000     15164      0.00      0.00      0.00       0  mysort
15:39:45     1000     15164      0.00      0.00      0.00       0  mysort
15:39:46     1000     15164      0.00      0.00      0.00       0  mysort
15:39:47     1000     15164      0.00      0.00      0.00       0  mysort
15:39:48     1000     15164      0.00      0.00      0.00       0  mysort
15:39:49     1000     15164      0.00      0.00      0.00       0  mysort
15:39:50     1000     15164      0.00      0.00      0.00       0  mysort
15:39:51     1000     15164      0.00      0.00      0.00       0  mysort
15:40:39     1000     15164      0.00      3.33      0.00       0  mysort
15:40:40     1000     15164      0.00    160.00      0.00       0  mysort
15:40:41     1000     15164      0.00    160.00      0.00       0  mysort
15:40:42     1000     15164      0.00    160.00      0.00       0  mysort
15:40:43     1000     15164      0.00    128.00      0.00       0  mysort
15:40:45     1000     15164      0.00    158.02      0.00       0  mysort
15:40:46     1000     15164      0.00    224.00      0.00       0  mysort
15:40:47     1000     15164      0.00    476.00      0.00       0  mysort
15:40:48     1000     15164      0.00    506.93      0.00       0  mysort
15:40:51     1000     15164      0.00   1737.82      0.00       0  mysort
15:40:52     1000     15164      0.00   8680.00      0.00       0  mysort
15:40:53     1000     15164      0.00  19328.00      0.00       0  mysort
15:40:54     1000     15164      0.00  38144.00      0.00       0  mysort
15:40:56     1000     15164      0.00  39017.54      0.00       0  mysort
15:40:57     1000     15164      0.00  50176.00      0.00       0  mysort
15:40:58     1000     15164      0.00  37248.00      0.00       0  mysort
15:40:59     1000     15164      0.00  33792.00      0.00       0  mysort
15:41:02     1000     15164      0.00  49653.33      0.00       0  mysort
15:41:03     1000     15164      0.00  74752.00      0.00       0  mysort
15:41:04     1000     15164      0.00  41388.00      0.00       0  mysort
15:41:05     1000     15164      0.00  12688.00      0.00       0  mysort
15:41:06     1000     15164      0.00  79972.00      0.00       0  mysort
15:41:07     1000     15164      0.00  22548.00      0.00       0  mysort
15:41:08     1000     15164      0.00  20692.00      0.00       0  mysort
15:41:09     1000     15164      0.00  32616.00      0.00       0  mysort
15:41:10     1000     15164 101120.00  37944.00      0.00       0  mysort
15:41:11     1000     15164  98688.00   4896.00      0.00       0  mysort
15:41:18     1000     15164  94123.56   6192.15      0.00       0  mysort
15:41:19     1000     15164  57460.00 368464.00      0.00       0  mysort
15:41:20     1000     15164      0.00  19328.00      0.00       0  mysort
15:41:21     1000     15164      0.00  18304.00      0.00       0  mysort
15:41:22     1000     15164      0.00   9472.00      0.00       0  mysort
15:41:23     1000     15164      0.00  12288.00      0.00       0  mysort
15:41:24     1000     15164      0.00  12032.00      0.00       0  mysort
15:41:25     1000     15164      0.00  10752.00      0.00       0  mysort
15:41:26     1000     15164      0.00   7760.00      0.00       0  mysort
15:41:27     1000     15164      0.00  13440.00      0.00       0  mysort
15:41:28     1000     15164      0.00   9984.00      0.00       0  mysort
15:41:29     1000     15164      0.00  12800.00      0.00       0  mysort
15:41:30     1000     15164      0.00  16000.00      0.00       0  mysort
15:41:31     1000     15164      0.00  18048.00      0.00       0  mysort
15:41:32     1000     15164      0.00  18432.00      0.00       0  mysort
15:41:33     1000     15164      0.00  21120.00      0.00       0  mysort
15:41:34     1000     15164      0.00  15752.00      0.00       0  mysort
15:41:35     1000     15164      0.00  24952.00      0.00       0  mysort
15:41:36     1000     15164      0.00  22400.00      0.00       0  mysort
15:41:37     1000     15164      0.00  19840.00      0.00       0  mysort
15:41:38     1000     15164      0.00  17664.00      0.00       0  mysort
15:41:39     1000     15164      0.00  14208.00      0.00       0  mysort
15:41:40     1000     15164      0.00   5760.00      0.00       0  mysort
15:41:41     1000     15164      0.00   3072.00      0.00       0  mysort
15:41:42     1000     15164      0.00   9600.00      0.00       0  mysort
15:41:43     1000     15164      0.00   8064.00      0.00       0  mysort
15:41:44     1000     15164      0.00   7296.00      0.00       0  mysort
15:41:45     1000     15164      0.00   7296.00      0.00       0  mysort
15:41:46     1000     15164      0.00   5376.00      0.00       0  mysort
15:41:47     1000     15164      0.00   9216.00      0.00       0  mysort
15:41:48     1000     15164      0.00   6912.00      0.00       0  mysort
15:41:49     1000     15164      0.00  13440.00      0.00       0  mysort
15:41:50     1000     15164      0.00  10624.00      0.00       0  mysort
15:41:51     1000     15164      0.00  12416.00      0.00       0  mysort
15:41:52     1000     15164      0.00   6784.00      0.00       0  mysort
15:41:55     1000     15164      0.00   6884.46      0.00       0  mysort
15:41:56     1000     15164      0.00   7168.00      0.00       0  mysort
15:41:57     1000     15164      0.00  15616.00      0.00       0  mysort
15:41:58     1000     15164      0.00   4224.00      0.00       0  mysort
15:41:59     1000     15164      0.00  17024.00      0.00       0  mysort
15:42:00     1000     15164      0.00   6912.00      0.00       0  mysort
15:42:01     1000     15164      0.00  10112.00      0.00       0  mysort
15:42:02     1000     15164      0.00   8960.00      0.00       0  mysort
